2023-03-24-14-15: epoch: 1 |tot_loss 2.108613 | iou_loss 3.581149 | l1_loss 0.000000 | conf_loss 5.594589 | cls_loss 0.701855 | reid_loss 0.109013 | time 129.366667
2023-03-24-16-20: epoch: 2 |tot_loss 1.899081 | iou_loss 3.435111 | l1_loss 0.000000 | conf_loss 4.988165 | cls_loss 0.685355 | reid_loss 0.099308 | time 125.133333
2023-03-24-18-23: epoch: 3 |tot_loss 1.781365 | iou_loss 3.336834 | l1_loss 0.000000 | conf_loss 4.497825 | cls_loss 0.680758 | reid_loss 0.094372 | time 122.966667
2023-03-24-20-24: epoch: 4 |tot_loss 1.768017 | iou_loss 3.321739 | l1_loss 0.000000 | conf_loss 4.442273 | cls_loss 0.680064 | reid_loss 0.093906 | time 121.133333
2023-03-24-22-24: epoch: 5 |tot_loss 1.737340 | iou_loss 3.303749 | l1_loss 0.000000 | conf_loss 4.304889 | cls_loss 0.679531 | reid_loss 0.092782 | time 119.483333
2023-03-25-00-26: epoch: 6 |tot_loss 1.714379 | iou_loss 3.287276 | l1_loss 0.000000 | conf_loss 4.208835 | cls_loss 0.678832 | reid_loss 0.091932 | time 121.800000
2023-03-25-02-25: epoch: 7 |tot_loss 1.693976 | iou_loss 3.276826 | l1_loss 0.000000 | conf_loss 4.122726 | cls_loss 0.678087 | reid_loss 0.091161 | time 118.983333
2023-03-25-04-23: epoch: 8 |tot_loss 1.686062 | iou_loss 3.271939 | l1_loss 0.000000 | conf_loss 4.062092 | cls_loss 0.677853 | reid_loss 0.091183 | time 117.750000
2023-03-25-06-21: epoch: 9 |tot_loss 1.678573 | iou_loss 3.266667 | l1_loss 0.000000 | conf_loss 4.011402 | cls_loss 0.677567 | reid_loss 0.091146 | time 117.433333
2023-03-25-08-18: epoch: 10 |tot_loss 1.674708 | iou_loss 3.266204 | l1_loss 0.000000 | conf_loss 3.997460 | cls_loss 0.677607 | reid_loss 0.090958 | time 116.783333
2023-03-25-10-16: epoch: 11 |tot_loss 1.669927 | iou_loss 3.262307 | l1_loss 0.000000 | conf_loss 3.969924 | cls_loss 0.677378 | reid_loss 0.090887 | time 118.650000
2023-03-25-12-13: epoch: 12 |tot_loss 1.658403 | iou_loss 3.253558 | l1_loss 0.000000 | conf_loss 3.925677 | cls_loss 0.676886 | reid_loss 0.090455 | time 116.233333
2023-03-25-14-09: epoch: 13 |tot_loss 1.659619 | iou_loss 3.255144 | l1_loss 0.000000 | conf_loss 3.930971 | cls_loss 0.677074 | reid_loss 0.090483 | time 115.883333
2023-03-25-16-04: epoch: 14 |tot_loss 1.653455 | iou_loss 3.250108 | l1_loss 0.000000 | conf_loss 3.899903 | cls_loss 0.676682 | reid_loss 0.090346 | time 115.800000
2023-03-25-18-00: epoch: 15 |tot_loss 1.656873 | iou_loss 3.251636 | l1_loss 0.000000 | conf_loss 3.902087 | cls_loss 0.676776 | reid_loss 0.090612 | time 115.750000
2023-03-25-19-05: epoch: 16 |tot_loss 3.237511 | iou_loss 3.186877 | l1_loss 1.764065 | conf_loss 5.384214 | cls_loss 0.675154 | reid_loss 0.282075 | time 64.433333
2023-03-25-20-07: epoch: 17 |tot_loss 3.107300 | iou_loss 3.179428 | l1_loss 1.734698 | conf_loss 5.297396 | cls_loss 0.674620 | reid_loss 0.277948 | time 61.766667
2023-03-25-21-08: epoch: 18 |tot_loss 3.091732 | iou_loss 3.166823 | l1_loss 1.722696 | conf_loss 5.273190 | cls_loss 0.673662 | reid_loss 0.274940 | time 61.683333
2023-03-25-22-10: epoch: 19 |tot_loss 3.089551 | iou_loss 3.166648 | l1_loss 1.717834 | conf_loss 5.239393 | cls_loss 0.673633 | reid_loss 0.275314 | time 61.583333
2023-03-25-23-12: epoch: 20 |tot_loss 3.079583 | iou_loss 3.165065 | l1_loss 1.716426 | conf_loss 5.211741 | cls_loss 0.673495 | reid_loss 0.273366 | time 61.633333
2023-03-26-00-16: epoch: 21 |tot_loss 3.075611 | iou_loss 3.166663 | l1_loss 1.724891 | conf_loss 5.238042 | cls_loss 0.673576 | reid_loss 0.271360 | time 64.216667
2023-03-26-01-18: epoch: 22 |tot_loss 3.068444 | iou_loss 3.166300 | l1_loss 1.718326 | conf_loss 5.219435 | cls_loss 0.673530 | reid_loss 0.270062 | time 61.800000
2023-03-26-02-20: epoch: 23 |tot_loss 3.069438 | iou_loss 3.173197 | l1_loss 1.726494 | conf_loss 5.242239 | cls_loss 0.674006 | reid_loss 0.269377 | time 61.650000
2023-03-26-03-22: epoch: 24 |tot_loss 3.067426 | iou_loss 3.169108 | l1_loss 1.741986 | conf_loss 5.243141 | cls_loss 0.673794 | reid_loss 0.268542 | time 61.500000
2023-03-26-04-23: epoch: 25 |tot_loss 3.074300 | iou_loss 3.171832 | l1_loss 1.758015 | conf_loss 5.290854 | cls_loss 0.673993 | reid_loss 0.268736 | time 61.583333
2023-03-26-05-28: epoch: 26 |tot_loss 3.068590 | iou_loss 3.166735 | l1_loss 1.754787 | conf_loss 5.287174 | cls_loss 0.673598 | reid_loss 0.267504 | time 64.100000
2023-03-26-06-30: epoch: 27 |tot_loss 3.056917 | iou_loss 3.166291 | l1_loss 1.745901 | conf_loss 5.248666 | cls_loss 0.673556 | reid_loss 0.265570 | time 61.950000
2023-03-26-07-31: epoch: 28 |tot_loss 3.076247 | iou_loss 3.177849 | l1_loss 1.768379 | conf_loss 5.345756 | cls_loss 0.674420 | reid_loss 0.267501 | time 61.716667
2023-03-26-08-33: epoch: 29 |tot_loss 3.065852 | iou_loss 3.181632 | l1_loss 1.768645 | conf_loss 5.317212 | cls_loss 0.674607 | reid_loss 0.265314 | time 61.733333
2023-03-26-09-35: epoch: 30 |tot_loss 3.080769 | iou_loss 3.200061 | l1_loss 1.762884 | conf_loss 5.402449 | cls_loss 0.675906 | reid_loss 0.266890 | time 61.750000
2023-03-26-10-39: epoch: 31 |tot_loss 3.065927 | iou_loss 3.197108 | l1_loss 1.756530 | conf_loss 5.372457 | cls_loss 0.675590 | reid_loss 0.263902 | time 64.133333
2023-03-26-11-41: epoch: 32 |tot_loss 3.056264 | iou_loss 3.188956 | l1_loss 1.754054 | conf_loss 5.352488 | cls_loss 0.675162 | reid_loss 0.262116 | time 61.966667
2023-03-26-12-43: epoch: 33 |tot_loss 3.058533 | iou_loss 3.187686 | l1_loss 1.754954 | conf_loss 5.359996 | cls_loss 0.675042 | reid_loss 0.262524 | time 61.866667
